time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.920000000000003,-4.025047795013302,3.6609364407207186,23.212020350601367,0.17304477266671725,0.12233526427617836,0.0,-3.008872158673027,2.9347993714729315,5.428747876473972,0.12952442477752824,0.052489172860333375,0.0,440.6701947371306,442.2511252980389,440.68074373448695,439.682313077476
3.940000000000003,-4.085498400191614,3.7199651890345766,23.320637149653713,0.1756384966851492,0.12339821657315664,0.0,-3.0361883591581353,2.9680754599128387,5.432932028760649,0.12698059975170603,0.05762119775724921,0.0,449.53333052597026,450.78119888490187,448.1261858980517,447.52051392673854
3.960000000000003,-4.14647750822292,3.7796356166200535,23.429174838893257,0.1781903679869954,0.12457752593955007,0.0,-3.0617224439724495,2.9989672986348195,5.420836895193692,0.13193222712303343,0.05028833866296405,0.0,434.4119324753498,432.56531397292565,433.14970168905825,434.4125620744528
3.980000000000003,-4.208051791533718,3.8400441571639967,23.538113347644014,0.18082999884207407,0.1255877386663773,0.0,-3.0957058871073406,3.0418867557594806,5.473013979882201,0.13333672889818676,0.04730640856060971,0.0,492.38889534693175,491.7278514660684,493.5388298765811,493.86385868292456
4.000000000000003,-4.270219890659966,3.901190766195681,23.647402029543542,0.18351047609834215,0.12655744350123577,0.0,-3.1211040255175484,3.0727741474089454,5.455854210070614,0.13857937676046547,0.05417323659783909,0.0,429.6713228104633,431.41609312296447,428.2365661401232,429.58970145741733
4.020000000000002,-4.332891386776852,3.9629498824957934,23.756294345722317,0.18629314428888488,0.12764097122551288,0.0,-3.1460455861710988,3.1031374826023184,5.433377407806816,0.1432869568889662,0.054528179748082745,0.0,425.20957492361106,425.30290150326823,423.1721631502754,424.40521259236044
4.040000000000002,-4.396065036679431,4.025322173534794,23.864743710133688,0.18916361365596845,0.12875175538503658,0.0,-3.1713194040867863,3.134091621297689,5.411559033330213,0.14021117103685035,0.060887513763867876,0.0,424.4224933208705,426.0592675252116,425.6143950056921,424.8439214582414
4.060000000000001,-4.459783384019079,4.088371680879861,23.973035039275178,0.1919678371583009,0.12997057624461572,0.0,-3.2005153298780176,3.1708591132090915,5.4175738808187965,0.1401983964455028,0.05942424051414692,0.0,453.62037316799757,453.2702055762473,451.32910300911215,451.343947957433
4.080000000000001,-4.524104298716788,4.1521847674695005,24.08156349645619,0.19483873132120966,0.13115922446360706,0.0,-3.2315761398929053,3.210449545754807,5.435271837282315,0.1286289337096138,0.05999591998492933,0.0,463.61890993489993,463.75598774323487,465.070028330423,462.36034232698506
4.1000000000000005,-4.588989940358788,4.216708068588612,24.190001980976938,0.19743905785351767,0.13237820873329387,0.0,-3.256988024307131,3.241880566156279,5.408576614792512,0.1360784784091828,0.05382082970405462,0.0,421.5037243038397,419.9020654100858,421.0874232496219,423.0328356706922
4.12,-4.6543855945027035,4.281862839757221,24.297899945515024,0.20016207509417328,0.1334635458354665,0.0,-3.2825773900844357,3.273596550704667,5.381219839016232,0.1377800497254413,0.04959696699511324,0.0,421.2334246289581,420.1380233740206,420.53048238214,420.99078148883183
4.14,-4.720366863768012,4.347761984083485,24.405771668849543,0.202940879005995,0.1345188839042999,0.0,-3.3155495364464675,3.3163178819217767,5.405952494435592,0.1445922325346209,0.06085740472469253,0.0,470.09114435077265,472.7034710950104,469.35370211560144,470.95386132171143
4.159999999999999,-4.787000776485835,4.414506875814613,24.514066801664715,0.20583666972958525,0.13578508817549473,0.0,-3.3478417353357646,3.358171291190991,5.423560787081688,0.14178293621790505,0.07076257273950214,0.0,463.63867866605085,465.9704321741813,465.2977007928897,464.6558331502082
4.179999999999999,-4.854194361724163,4.481960856615741,24.622072209956016,0.20867947600696635,0.1372004904575288,0.0,-3.3715167884970567,3.387226788921777,5.3769800420485545,0.13800204927880239,0.07131180355427685,0.0,402.59348410690717,402.74698076069893,401.84353958893354,400.8348436934414
4.199999999999998,-4.921893971750239,4.550044638412081,24.729357024841384,0.21143999380519052,0.1386299142286065,0.0,-3.39844421411055,3.421151390712289,5.351501446488228,0.1389785866804456,0.07383675899639411,0.0,423.28867581250023,423.9443793046236,423.71050661601834,423.98101065650377
4.219999999999998,-4.990189967320794,4.618893702691587,24.836515805106753,0.21426890123299902,0.14011804290438867,0.0,-3.4311553429450026,3.4637550372382178,5.364376580048775,0.1290452393896381,0.06906318677966569,0.0,461.85641595141175,460.7293427309898,461.97078385969013,459.63172475068683
4.2399999999999975,-5.059081390799687,4.688506125299313,24.94349811015453,0.2168550816156447,0.14149944048682617,0.0,-3.4579870049442776,3.4974872235344487,5.333853924728878,0.13229349887824898,0.06854579554680398,0.0,419.98805433008056,419.8572901258395,418.1342154676174,418.99885864170415
4.259999999999997,-5.1284888359943706,4.758761549115742,25.04970829109283,0.21950357698121703,0.1428745068193562,0.0,-3.482757514524125,3.528055158108388,5.287164169101361,0.1300020416966134,0.07142691393864498,0.0,401.31191045366137,402.1000000317221,403.2334080987489,402.6298284775375
4.279999999999997,-5.198448874311924,4.829714380652825,25.15535410100449,0.22213627880311826,0.14430628104951637,0.0,-3.5132463172312205,3.56722799559994,5.277416822064767,0.12191984051515185,0.07397090740853667,0.0,439.20909238327494,439.84573907166003,441.251632839446,439.26066023957975
4.299999999999996,-5.268988561703405,4.901404435626479,25.26057983448607,0.22463560187864307,0.14581533118082657,0.0,-3.540722421916871,3.6017775017655267,5.245156526092972,0.11088115714964268,0.06627259809550345,0.0,418.4933440273796,416.4823922874276,419.0779849156033,416.2033328312567
